image_name,cluster_label,width,height,center
MM_final_1169.tif,1,468.0,462.0,"[262.0, 2316.0]"
MM_final_1169.tif,2,455.0,388.0,"[1749.5, 4975.0]"
MM_final_1170.tif,1,469.0,463.0,"[261.5, 2315.5]"
MM_final_1170.tif,2,455.0,385.0,"[1748.5, 4976.5]"
MM_final_1170.tif,0,445.0,444.0,"[3348.5, 2334.0]"
MM_final_1171.tif,1,469.0,463.0,"[261.5, 2316.5]"
MM_final_1171.tif,2,454.0,384.0,"[1749.0, 4977.0]"
MM_final_1171.tif,0,442.0,443.0,"[3349.0, 2334.5]"
MM_final_1172.tif,1,470.0,463.0,"[261.0, 2315.5]"
MM_final_1172.tif,2,454.0,385.0,"[1749.0, 4976.5]"
MM_final_1172.tif,0,442.0,443.0,"[3349.0, 2334.5]"
MM_final_1173.tif,1,470.0,463.0,"[261.0, 2315.5]"
MM_final_1173.tif,2,454.0,386.0,"[1749.0, 4976.0]"
MM_final_1173.tif,0,444.0,443.0,"[3349.0, 2333.5]"
MM_final_1174.tif,1,470.0,462.0,"[261.0, 2315.0]"
MM_final_1174.tif,2,455.0,387.0,"[1748.5, 4975.5]"
MM_final_1174.tif,0,445.0,444.0,"[3347.5, 2333.0]"
MM_final_1175.tif,1,470.0,460.0,"[261.0, 2314.0]"
MM_final_1175.tif,0,448.0,444.0,"[3347.0, 2334.0]"
MM_final_1175.tif,2,456.0,387.0,"[1749.0, 4975.5]"
MM_final_1176.tif,1,469.0,460.0,"[260.5, 2315.0]"
MM_final_1176.tif,2,456.0,387.0,"[1749.0, 4975.5]"
MM_final_1176.tif,0,450.0,444.0,"[3347.0, 2334.0]"
MM_final_1177.tif,1,468.0,458.0,"[261.0, 2316.0]"
MM_final_1177.tif,2,457.0,387.0,"[1749.5, 4975.5]"
MM_final_1177.tif,0,447.0,440.0,"[3345.5, 2334.0]"
MM_final_1178.tif,1,464.0,458.0,"[261.0, 2317.0]"
MM_final_1178.tif,2,458.0,388.0,"[1750.0, 4975.0]"
MM_final_1178.tif,0,450.0,441.0,"[3345.0, 2334.5]"
MM_final_1179.tif,1,463.0,460.0,"[261.5, 2318.0]"
MM_final_1179.tif,2,458.0,388.0,"[1750.0, 4975.0]"
MM_final_1179.tif,0,449.0,441.0,"[3345.5, 2334.5]"
MM_final_1180.tif,1,463.0,461.0,"[261.5, 2317.5]"
MM_final_1180.tif,2,457.0,389.0,"[1750.5, 4974.5]"
MM_final_1180.tif,0,447.0,439.0,"[3346.5, 2335.5]"
MM_final_1181.tif,1,463.0,461.0,"[261.5, 2317.5]"
MM_final_1181.tif,2,460.0,389.0,"[1751.0, 4974.5]"
MM_final_1181.tif,0,447.0,438.0,"[3347.5, 2333.0]"
MM_final_1182.tif,1,465.0,461.0,"[261.5, 2317.5]"
MM_final_1182.tif,2,456.0,389.0,"[1750.0, 4974.5]"
MM_final_1182.tif,0,447.0,438.0,"[3347.5, 2332.0]"
MM_final_1183.tif,0,445.0,438.0,"[3348.5, 2332.0]"
MM_final_1183.tif,1,465.0,460.0,"[261.5, 2317.0]"
MM_final_1183.tif,2,455.0,388.0,"[1749.5, 4975.0]"
MM_final_1184.tif,0,445.0,439.0,"[3348.5, 2332.5]"
MM_final_1184.tif,1,465.0,459.0,"[261.5, 2316.5]"
MM_final_1184.tif,2,455.0,387.0,"[1749.5, 4975.5]"
MM_final_1185.tif,1,465.0,460.0,"[262.5, 2315.0]"
MM_final_1185.tif,2,457.0,387.0,"[1749.5, 4975.5]"
MM_final_1185.tif,0,446.0,440.0,"[3348.0, 2332.0]"
MM_final_1186.tif,1,465.0,456.0,"[261.5, 2315.0]"
MM_final_1186.tif,2,458.0,387.0,"[1751.0, 4975.5]"
MM_final_1186.tif,0,447.0,441.0,"[3347.5, 2332.5]"
MM_final_1187.tif,1,464.0,457.0,"[262.0, 2315.5]"
MM_final_1187.tif,2,458.0,388.0,"[1752.0, 4975.0]"
MM_final_1187.tif,0,446.0,440.0,"[3347.0, 2333.0]"
MM_final_1188.tif,2,459.0,389.0,"[1752.5, 4974.5]"
MM_final_1188.tif,1,464.0,456.0,"[263.0, 2316.0]"
MM_final_1188.tif,0,445.0,440.0,"[3346.5, 2333.0]"
MM_final_1189.tif,1,460.0,456.0,"[265.0, 2317.0]"
MM_final_1189.tif,2,459.0,390.0,"[1752.5, 4974.0]"
MM_final_1189.tif,0,442.0,438.0,"[3346.0, 2334.0]"
MM_final_1190.tif,1,458.0,457.0,"[267.0, 2316.5]"
MM_final_1190.tif,0,443.0,437.0,"[3345.5, 2332.5]"
MM_final_1190.tif,2,459.0,391.0,"[1753.5, 4973.5]"
MM_final_1191.tif,1,458.0,457.0,"[267.0, 2316.5]"
MM_final_1191.tif,2,459.0,391.0,"[1753.5, 4973.5]"
MM_final_1191.tif,0,442.0,436.0,"[3346.0, 2333.0]"
MM_final_1192.tif,1,458.0,457.0,"[267.0, 2316.5]"
MM_final_1192.tif,2,457.0,390.0,"[1753.5, 4974.0]"
MM_final_1192.tif,0,440.0,435.0,"[3347.0, 2333.5]"
MM_final_1193.tif,1,460.0,456.0,"[267.0, 2317.0]"
MM_final_1193.tif,2,455.0,389.0,"[1753.5, 4974.5]"
MM_final_1193.tif,0,441.0,437.0,"[3347.5, 2334.5]"
MM_final_1194.tif,1,460.0,457.0,"[267.0, 2316.5]"
MM_final_1194.tif,0,440.0,437.0,"[3348.0, 2335.5]"
MM_final_1194.tif,2,454.0,388.0,"[1753.0, 4975.0]"
MM_final_1195.tif,1,461.0,457.0,"[266.5, 2316.5]"
MM_final_1195.tif,2,451.0,386.0,"[1751.5, 4976.0]"
MM_final_1195.tif,0,439.0,437.0,"[3348.5, 2334.5]"
MM_final_1196.tif,0,438.0,439.0,"[3349.0, 2335.5]"
MM_final_1196.tif,1,461.0,456.0,"[266.5, 2317.0]"
MM_final_1196.tif,2,448.0,384.0,"[1752.0, 4977.0]"
MM_final_1197.tif,0,439.0,438.0,"[3348.5, 2336.0]"
MM_final_1197.tif,1,461.0,457.0,"[266.5, 2316.5]"
MM_final_1197.tif,2,446.0,382.0,"[1752.0, 4978.0]"
MM_final_1198.tif,1,459.0,456.0,"[266.5, 2316.0]"
MM_final_1198.tif,0,439.0,438.0,"[3348.5, 2335.0]"
MM_final_1198.tif,2,446.0,380.0,"[1752.0, 4979.0]"
MM_final_1199.tif,1,459.0,455.0,"[266.5, 2315.5]"
MM_final_1199.tif,0,439.0,435.0,"[3348.5, 2335.5]"
MM_final_1199.tif,2,444.0,379.0,"[1752.0, 4979.5]"
MM_final_1200.tif,1,455.0,452.0,"[265.5, 2316.0]"
MM_final_1200.tif,0,439.0,433.0,"[3348.5, 2335.5]"
MM_final_1200.tif,2,446.0,380.0,"[1753.0, 4979.0]"
MM_final_1201.tif,1,452.0,450.0,"[265.0, 2317.0]"
MM_final_1201.tif,2,446.0,382.0,"[1753.0, 4978.0]"
MM_final_1201.tif,0,439.0,434.0,"[3348.5, 2334.0]"
MM_final_1202.tif,1,453.0,449.0,"[264.5, 2317.5]"
MM_final_1202.tif,0,437.0,433.0,"[3348.5, 2332.5]"
MM_final_1202.tif,2,447.0,383.0,"[1752.5, 4977.5]"
MM_final_1203.tif,1,454.0,448.0,"[264.0, 2317.0]"
MM_final_1203.tif,0,437.0,428.0,"[3348.5, 2331.0]"
MM_final_1203.tif,2,449.0,383.0,"[1752.5, 4977.5]"
MM_final_1204.tif,1,454.0,449.0,"[264.0, 2316.5]"
MM_final_1204.tif,2,450.0,384.0,"[1753.0, 4977.0]"
MM_final_1204.tif,0,439.0,429.0,"[3348.5, 2331.5]"
MM_final_1205.tif,1,455.0,451.0,"[264.5, 2316.5]"
MM_final_1205.tif,2,446.0,382.0,"[1753.0, 4978.0]"
MM_final_1205.tif,0,439.0,428.0,"[3348.5, 2332.0]"
MM_final_1206.tif,1,454.0,452.0,"[264.0, 2316.0]"
MM_final_1206.tif,0,438.0,428.0,"[3349.0, 2332.0]"
MM_final_1206.tif,2,449.0,384.0,"[1752.5, 4977.0]"
MM_final_1207.tif,0,437.0,429.0,"[3349.5, 2332.5]"
MM_final_1207.tif,1,455.0,452.0,"[264.5, 2316.0]"
MM_final_1207.tif,2,450.0,383.0,"[1752.0, 4977.5]"
MM_final_1208.tif,0,438.0,432.0,"[3349.0, 2333.0]"
MM_final_1208.tif,1,456.0,451.0,"[265.0, 2315.5]"
MM_final_1208.tif,2,450.0,380.0,"[1751.0, 4979.0]"
MM_final_1209.tif,0,438.0,432.0,"[3349.0, 2333.0]"
MM_final_1209.tif,1,457.0,449.0,"[265.5, 2315.5]"
MM_final_1209.tif,2,450.0,381.0,"[1751.0, 4978.5]"
MM_final_1210.tif,0,437.0,433.0,"[3347.5, 2333.5]"
MM_final_1210.tif,1,457.0,448.0,"[265.5, 2315.0]"
MM_final_1210.tif,2,450.0,383.0,"[1751.0, 4977.5]"
MM_final_1211.tif,0,436.0,431.0,"[3347.0, 2332.5]"
MM_final_1211.tif,1,457.0,446.0,"[264.5, 2314.0]"
MM_final_1211.tif,2,450.0,384.0,"[1751.0, 4977.0]"
MM_final_1212.tif,0,436.0,432.0,"[3347.0, 2332.0]"
MM_final_1212.tif,1,451.0,444.0,"[264.5, 2314.0]"
MM_final_1212.tif,2,451.0,384.0,"[1750.5, 4977.0]"
MM_final_1213.tif,1,448.0,444.0,"[265.0, 2315.0]"
MM_final_1213.tif,0,435.0,431.0,"[3347.5, 2332.5]"
MM_final_1213.tif,2,451.0,384.0,"[1750.5, 4977.0]"
MM_final_1214.tif,1,448.0,445.0,"[265.0, 2315.5]"
MM_final_1214.tif,0,439.0,433.0,"[3347.5, 2332.5]"
MM_final_1214.tif,2,452.0,384.0,"[1751.0, 4977.0]"
MM_final_1215.tif,1,450.0,447.0,"[265.0, 2315.5]"
MM_final_1215.tif,2,454.0,384.0,"[1752.0, 4977.0]"
MM_final_1215.tif,0,437.0,430.0,"[3345.5, 2332.0]"
MM_final_1216.tif,2,456.0,385.0,"[1753.0, 4976.5]"
MM_final_1216.tif,1,448.0,448.0,"[265.0, 2316.0]"
MM_final_1216.tif,0,435.0,432.0,"[3344.5, 2333.0]"
MM_final_1217.tif,1,443.0,444.0,"[264.5, 2316.0]"
MM_final_1217.tif,2,453.0,385.0,"[1754.5, 4976.5]"
MM_final_1217.tif,0,432.0,429.0,"[3344.0, 2332.5]"
MM_final_1218.tif,1,444.0,446.0,"[264.0, 2316.0]"
MM_final_1218.tif,2,450.0,385.0,"[1755.0, 4976.5]"
MM_final_1218.tif,0,431.0,429.0,"[3344.5, 2332.5]"
MM_final_1219.tif,1,446.0,445.0,"[264.0, 2315.5]"
MM_final_1219.tif,0,432.0,429.0,"[3346.0, 2334.5]"
MM_final_1219.tif,2,446.0,385.0,"[1755.0, 4976.5]"
MM_final_1220.tif,1,453.0,449.0,"[263.5, 2316.5]"
MM_final_1220.tif,0,432.0,430.0,"[3347.0, 2335.0]"
MM_final_1220.tif,2,445.0,384.0,"[1754.5, 4977.0]"
MM_final_1221.tif,1,450.0,446.0,"[264.0, 2316.0]"
MM_final_1221.tif,2,444.0,384.0,"[1754.0, 4977.0]"
MM_final_1221.tif,0,432.0,430.0,"[3349.0, 2335.0]"
MM_final_1222.tif,1,454.0,448.0,"[264.0, 2315.0]"
MM_final_1222.tif,2,442.0,385.0,"[1754.0, 4976.5]"
MM_final_1222.tif,0,432.0,432.0,"[3349.0, 2335.0]"
MM_final_1223.tif,1,451.0,446.0,"[263.5, 2315.0]"
MM_final_1223.tif,2,443.0,385.0,"[1754.5, 4976.5]"
MM_final_1223.tif,0,433.0,433.0,"[3348.5, 2334.5]"
MM_final_1224.tif,1,448.0,441.0,"[263.0, 2315.5]"
MM_final_1224.tif,2,446.0,386.0,"[1756.0, 4976.0]"
MM_final_1224.tif,0,430.0,434.0,"[3348.0, 2333.0]"
MM_final_1225.tif,1,449.0,442.0,"[262.5, 2316.0]"
MM_final_1225.tif,2,447.0,387.0,"[1757.5, 4975.5]"
MM_final_1225.tif,0,430.0,434.0,"[3347.0, 2332.0]"
MM_final_1226.tif,1,446.0,441.0,"[263.0, 2316.5]"
MM_final_1226.tif,2,448.0,387.0,"[1759.0, 4975.5]"
MM_final_1226.tif,0,430.0,431.0,"[3347.0, 2331.5]"
MM_final_1227.tif,2,450.0,388.0,"[1760.0, 4975.0]"
MM_final_1227.tif,1,451.0,445.0,"[263.5, 2315.5]"
MM_final_1227.tif,0,432.0,428.0,"[3347.0, 2332.0]"
MM_final_1228.tif,1,443.0,442.0,"[265.5, 2316.0]"
MM_final_1228.tif,2,451.0,389.0,"[1760.5, 4974.5]"
MM_final_1228.tif,0,431.0,424.0,"[3347.5, 2332.0]"
MM_final_1229.tif,1,441.0,445.0,"[266.5, 2315.5]"
MM_final_1229.tif,2,449.0,389.0,"[1760.5, 4974.5]"
MM_final_1229.tif,0,431.0,423.0,"[3347.5, 2331.5]"
MM_final_1230.tif,1,445.0,448.0,"[266.5, 2315.0]"
MM_final_1230.tif,2,447.0,388.0,"[1760.5, 4975.0]"
MM_final_1230.tif,0,431.0,422.0,"[3347.5, 2331.0]"
MM_final_1231.tif,0,432.0,422.0,"[3347.0, 2331.0]"
MM_final_1231.tif,1,446.0,448.0,"[266.0, 2315.0]"
MM_final_1231.tif,2,445.0,387.0,"[1759.5, 4975.5]"
MM_final_1232.tif,1,447.0,448.0,"[265.5, 2315.0]"
MM_final_1232.tif,0,432.0,422.0,"[3347.0, 2331.0]"
MM_final_1232.tif,2,445.0,385.0,"[1759.5, 4976.5]"
MM_final_1233.tif,1,446.0,447.0,"[265.0, 2314.5]"
MM_final_1233.tif,0,432.0,423.0,"[3347.0, 2330.5]"
MM_final_1233.tif,2,440.0,382.0,"[1759.0, 4978.0]"
MM_final_1234.tif,1,447.0,448.0,"[264.5, 2314.0]"
MM_final_1234.tif,0,433.0,425.0,"[3346.5, 2330.5]"
MM_final_1234.tif,2,439.0,383.0,"[1758.5, 4977.5]"
MM_final_1235.tif,1,449.0,446.0,"[263.5, 2314.0]"
MM_final_1235.tif,2,435.0,382.0,"[1758.5, 4978.0]"
MM_final_1235.tif,0,435.0,429.0,"[3346.5, 2331.5]"
MM_final_1236.tif,1,450.0,445.0,"[264.0, 2314.5]"
MM_final_1236.tif,0,433.0,427.0,"[3345.5, 2331.5]"
MM_final_1236.tif,2,437.0,382.0,"[1758.5, 4978.0]"
MM_final_1237.tif,1,447.0,443.0,"[264.5, 2314.5]"
MM_final_1237.tif,0,433.0,428.0,"[3344.5, 2331.0]"
MM_final_1237.tif,2,439.0,384.0,"[1757.5, 4977.0]"
MM_final_1238.tif,1,444.0,444.0,"[266.0, 2315.0]"
MM_final_1238.tif,0,433.0,425.0,"[3343.5, 2330.5]"
MM_final_1238.tif,2,441.0,384.0,"[1756.5, 4977.0]"
MM_final_1239.tif,1,445.0,447.0,"[266.5, 2314.5]"
MM_final_1239.tif,0,433.0,425.0,"[3343.5, 2330.5]"
MM_final_1239.tif,2,442.0,384.0,"[1756.0, 4977.0]"
MM_final_1240.tif,1,447.0,448.0,"[265.5, 2314.0]"
MM_final_1240.tif,0,432.0,424.0,"[3343.0, 2330.0]"
MM_final_1240.tif,2,443.0,383.0,"[1755.5, 4977.5]"
MM_final_1241.tif,1,448.0,449.0,"[265.0, 2313.5]"
MM_final_1241.tif,2,440.0,383.0,"[1755.0, 4977.5]"
MM_final_1241.tif,0,432.0,424.0,"[3343.0, 2330.0]"
MM_final_1242.tif,1,450.0,451.0,"[264.0, 2314.5]"
MM_final_1242.tif,2,436.0,383.0,"[1754.0, 4977.5]"
MM_final_1242.tif,0,435.0,424.0,"[3343.5, 2329.0]"
MM_final_1243.tif,1,451.0,450.0,"[264.5, 2314.0]"
MM_final_1243.tif,2,434.0,383.0,"[1753.0, 4977.5]"
MM_final_1243.tif,0,435.0,425.0,"[3343.5, 2329.5]"
MM_final_1244.tif,0,433.0,426.0,"[3344.5, 2329.0]"
MM_final_1244.tif,1,449.0,451.0,"[264.5, 2313.5]"
MM_final_1244.tif,2,432.0,383.0,"[1753.0, 4977.5]"
MM_final_1245.tif,0,433.0,427.0,"[3345.5, 2329.5]"
MM_final_1245.tif,2,433.0,383.0,"[1752.5, 4977.5]"
MM_final_1245.tif,1,449.0,451.0,"[264.5, 2313.5]"
MM_final_1246.tif,0,433.0,428.0,"[3345.5, 2330.0]"
MM_final_1246.tif,1,451.0,451.0,"[264.5, 2312.5]"
MM_final_1246.tif,2,433.0,381.0,"[1752.5, 4978.5]"
MM_final_1247.tif,0,435.0,428.0,"[3345.5, 2331.0]"
MM_final_1247.tif,1,451.0,451.0,"[264.5, 2312.5]"
MM_final_1247.tif,2,434.0,381.0,"[1752.0, 4978.5]"
MM_final_1248.tif,2,435.0,381.0,"[1752.5, 4978.5]"
MM_final_1248.tif,1,451.0,452.0,"[264.5, 2313.0]"
MM_final_1248.tif,0,434.0,427.0,"[3345.0, 2330.5]"
MM_final_1249.tif,2,436.0,381.0,"[1752.0, 4978.5]"
MM_final_1249.tif,1,446.0,452.0,"[265.0, 2313.0]"
MM_final_1249.tif,0,433.0,424.0,"[3343.5, 2331.0]"
MM_final_1250.tif,1,448.0,452.0,"[265.0, 2313.0]"
MM_final_1250.tif,0,434.0,423.0,"[3343.0, 2330.5]"
MM_final_1250.tif,2,438.0,383.0,"[1752.0, 4977.5]"
MM_final_1251.tif,1,444.0,449.0,"[266.0, 2313.5]"
MM_final_1251.tif,0,434.0,422.0,"[3344.0, 2330.0]"
MM_final_1251.tif,2,437.0,382.0,"[1751.5, 4978.0]"
MM_final_1252.tif,1,445.0,451.0,"[266.5, 2312.5]"
MM_final_1252.tif,2,439.0,383.0,"[1751.5, 4977.5]"
MM_final_1252.tif,0,433.0,420.0,"[3343.5, 2329.0]"
MM_final_1253.tif,1,446.0,450.0,"[266.0, 2312.0]"
MM_final_1253.tif,2,438.0,382.0,"[1752.0, 4978.0]"
MM_final_1253.tif,0,434.0,421.0,"[3344.0, 2329.5]"
MM_final_1254.tif,1,446.0,448.0,"[266.0, 2312.0]"
MM_final_1254.tif,2,434.0,379.0,"[1752.0, 4979.5]"
MM_final_1254.tif,0,433.0,419.0,"[3343.5, 2329.5]"
MM_final_1255.tif,1,446.0,448.0,"[266.0, 2312.0]"
MM_final_1255.tif,2,432.0,376.0,"[1751.0, 4981.0]"
MM_final_1255.tif,0,432.0,418.0,"[3344.0, 2330.0]"
MM_final_1256.tif,1,451.0,451.0,"[265.5, 2311.5]"
MM_final_1256.tif,0,433.0,422.0,"[3344.5, 2331.0]"
MM_final_1256.tif,2,431.0,376.0,"[1750.5, 4981.0]"
MM_final_1257.tif,1,450.0,449.0,"[265.0, 2312.5]"
MM_final_1257.tif,0,431.0,422.0,"[3344.5, 2333.0]"
MM_final_1257.tif,2,432.0,377.0,"[1749.0, 4980.5]"
MM_final_1258.tif,1,449.0,449.0,"[264.5, 2312.5]"
MM_final_1258.tif,0,429.0,423.0,"[3344.5, 2333.5]"
MM_final_1258.tif,2,432.0,377.0,"[1749.0, 4980.5]"
MM_final_1259.tif,1,449.0,448.0,"[264.5, 2312.0]"
MM_final_1259.tif,0,428.0,424.0,"[3344.0, 2333.0]"
MM_final_1259.tif,2,431.0,376.0,"[1748.5, 4981.0]"
MM_final_1260.tif,1,449.0,446.0,"[264.5, 2312.0]"
MM_final_1260.tif,0,430.0,426.0,"[3343.0, 2333.0]"
MM_final_1260.tif,2,432.0,376.0,"[1748.0, 4981.0]"
MM_final_1261.tif,1,447.0,444.0,"[264.5, 2314.0]"
MM_final_1261.tif,0,430.0,425.0,"[3342.0, 2332.5]"
MM_final_1261.tif,2,434.0,377.0,"[1748.0, 4980.5]"
MM_final_1262.tif,1,445.0,444.0,"[264.5, 2315.0]"
MM_final_1262.tif,0,428.0,422.0,"[3342.0, 2332.0]"
MM_final_1262.tif,2,435.0,378.0,"[1747.5, 4980.0]"
MM_final_1263.tif,1,441.0,444.0,"[264.5, 2316.0]"
MM_final_1263.tif,0,428.0,422.0,"[3342.0, 2332.0]"
MM_final_1263.tif,2,435.0,379.0,"[1747.5, 4979.5]"
MM_final_1264.tif,1,443.0,449.0,"[264.5, 2315.5]"
MM_final_1264.tif,2,438.0,380.0,"[1748.0, 4979.0]"
MM_final_1264.tif,0,429.0,422.0,"[3342.5, 2332.0]"
MM_final_1265.tif,1,443.0,451.0,"[264.5, 2315.5]"
MM_final_1265.tif,2,436.0,379.0,"[1749.0, 4979.5]"
MM_final_1265.tif,0,427.0,422.0,"[3342.5, 2331.0]"
MM_final_1266.tif,2,435.0,379.0,"[1749.5, 4979.5]"
MM_final_1266.tif,1,436.0,445.0,"[264.0, 2316.5]"
MM_final_1266.tif,0,425.0,422.0,"[3342.5, 2330.0]"
MM_final_1267.tif,1,436.0,444.0,"[264.0, 2317.0]"
MM_final_1267.tif,2,433.0,378.0,"[1749.5, 4980.0]"
MM_final_1267.tif,0,424.0,423.0,"[3343.0, 2329.5]"
MM_final_1268.tif,1,438.0,446.0,"[265.0, 2317.0]"
MM_final_1268.tif,0,422.0,423.0,"[3343.0, 2329.5]"
MM_final_1268.tif,2,430.0,378.0,"[1749.0, 4980.0]"
MM_final_1269.tif,1,438.0,445.0,"[265.0, 2317.5]"
MM_final_1269.tif,0,422.0,423.0,"[3344.0, 2330.5]"
MM_final_1269.tif,2,430.0,378.0,"[1748.0, 4980.0]"
MM_final_1270.tif,0,420.0,422.0,"[3344.0, 2331.0]"
MM_final_1270.tif,1,439.0,446.0,"[265.5, 2317.0]"
MM_final_1270.tif,2,427.0,378.0,"[1747.5, 4980.0]"
MM_final_1271.tif,0,417.0,422.0,"[3343.5, 2331.0]"
MM_final_1271.tif,1,443.0,448.0,"[265.5, 2316.0]"
MM_final_1271.tif,2,428.0,377.0,"[1747.0, 4980.5]"
MM_final_1272.tif,0,418.0,421.0,"[3343.0, 2330.5]"
MM_final_1272.tif,1,441.0,445.0,"[265.5, 2316.5]"
MM_final_1272.tif,2,428.0,377.0,"[1747.0, 4980.5]"
MM_final_1273.tif,0,418.0,418.0,"[3343.0, 2330.0]"
MM_final_1273.tif,1,439.0,443.0,"[264.5, 2316.5]"
MM_final_1273.tif,2,428.0,376.0,"[1747.0, 4981.0]"
MM_final_1274.tif,1,439.0,441.0,"[264.5, 2316.5]"
MM_final_1274.tif,2,429.0,377.0,"[1747.5, 4980.5]"
MM_final_1274.tif,0,419.0,416.0,"[3343.5, 2329.0]"
MM_final_1275.tif,1,442.0,440.0,"[264.0, 2317.0]"
MM_final_1275.tif,0,420.0,416.0,"[3344.0, 2329.0]"
MM_final_1275.tif,2,429.0,376.0,"[1747.5, 4981.0]"
MM_final_1276.tif,1,440.0,439.0,"[264.0, 2317.5]"
MM_final_1276.tif,0,422.0,416.0,"[3344.0, 2329.0]"
MM_final_1276.tif,2,431.0,378.0,"[1748.5, 4980.0]"
MM_final_1277.tif,1,440.0,438.0,"[264.0, 2317.0]"
MM_final_1277.tif,0,421.0,414.0,"[3344.5, 2327.0]"
MM_final_1277.tif,2,430.0,378.0,"[1748.0, 4980.0]"
MM_final_1278.tif,1,440.0,439.0,"[264.0, 2316.5]"
MM_final_1278.tif,0,421.0,413.0,"[3344.5, 2327.5]"
MM_final_1278.tif,2,427.0,378.0,"[1747.5, 4980.0]"
MM_final_1279.tif,1,440.0,439.0,"[264.0, 2316.5]"
MM_final_1279.tif,0,421.0,412.0,"[3344.5, 2328.0]"
MM_final_1279.tif,2,423.0,377.0,"[1746.5, 4980.5]"
MM_final_1280.tif,1,438.0,438.0,"[264.0, 2316.0]"
MM_final_1280.tif,0,419.0,412.0,"[3344.5, 2328.0]"
MM_final_1280.tif,2,421.0,377.0,"[1746.5, 4980.5]"
MM_final_1281.tif,1,440.0,441.0,"[264.0, 2315.5]"
MM_final_1281.tif,0,415.0,412.0,"[3344.5, 2329.0]"
MM_final_1281.tif,2,423.0,377.0,"[1746.5, 4980.5]"
MM_final_1282.tif,1,438.0,439.0,"[265.0, 2314.5]"
MM_final_1282.tif,2,429.0,377.0,"[1746.5, 4980.5]"
MM_final_1282.tif,0,418.0,416.0,"[3345.0, 2331.0]"
MM_final_1283.tif,1,438.0,439.0,"[265.0, 2314.5]"
MM_final_1283.tif,2,429.0,377.0,"[1747.5, 4980.5]"
MM_final_1283.tif,0,415.0,415.0,"[3344.5, 2331.5]"
MM_final_1284.tif,1,435.0,437.0,"[264.5, 2313.5]"
MM_final_1284.tif,2,429.0,377.0,"[1747.5, 4980.5]"
MM_final_1284.tif,0,418.0,414.0,"[3345.0, 2331.0]"
MM_final_1285.tif,1,434.0,434.0,"[265.0, 2314.0]"
MM_final_1285.tif,2,429.0,376.0,"[1747.5, 4981.0]"
MM_final_1285.tif,0,417.0,414.0,"[3344.5, 2330.0]"
MM_final_1286.tif,2,431.0,377.0,"[1748.5, 4980.5]"
MM_final_1286.tif,1,436.0,434.0,"[265.0, 2315.0]"
MM_final_1286.tif,0,416.0,413.0,"[3344.0, 2328.5]"
MM_final_1287.tif,1,434.0,432.0,"[266.0, 2316.0]"
MM_final_1287.tif,2,435.0,377.0,"[1749.5, 4980.5]"
MM_final_1287.tif,0,417.0,412.0,"[3343.5, 2328.0]"
MM_final_1288.tif,1,436.0,431.0,"[267.0, 2315.5]"
MM_final_1288.tif,2,432.0,375.0,"[1749.0, 4981.5]"
MM_final_1288.tif,0,416.0,412.0,"[3343.0, 2328.0]"
MM_final_1289.tif,1,438.0,431.0,"[267.0, 2315.5]"
MM_final_1289.tif,2,434.0,376.0,"[1749.0, 4981.0]"
MM_final_1289.tif,0,416.0,411.0,"[3343.0, 2328.5]"
MM_final_1290.tif,1,439.0,429.0,"[266.5, 2315.5]"
MM_final_1290.tif,2,433.0,376.0,"[1749.5, 4981.0]"
MM_final_1290.tif,0,415.0,411.0,"[3343.5, 2328.5]"
MM_final_1291.tif,1,439.0,427.0,"[266.5, 2316.5]"
MM_final_1291.tif,0,414.0,410.0,"[3344.0, 2329.0]"
MM_final_1291.tif,2,432.0,377.0,"[1751.0, 4980.5]"
MM_final_1292.tif,1,440.0,426.0,"[266.0, 2317.0]"
MM_final_1292.tif,0,413.0,409.0,"[3344.5, 2329.5]"
MM_final_1292.tif,2,427.0,378.0,"[1750.5, 4980.0]"
MM_final_1293.tif,1,439.0,427.0,"[266.5, 2317.5]"
MM_final_1293.tif,0,414.0,410.0,"[3345.0, 2328.0]"
MM_final_1293.tif,2,427.0,378.0,"[1751.5, 4980.0]"
MM_final_1294.tif,1,440.0,428.0,"[266.0, 2318.0]"
MM_final_1294.tif,0,414.0,411.0,"[3345.0, 2328.5]"
MM_final_1294.tif,2,423.0,379.0,"[1750.5, 4979.5]"
MM_final_1295.tif,1,439.0,428.0,"[266.5, 2318.0]"
MM_final_1295.tif,0,416.0,412.0,"[3344.0, 2330.0]"
MM_final_1295.tif,2,422.0,379.0,"[1749.0, 4979.5]"
MM_final_1296.tif,1,438.0,428.0,"[266.0, 2317.0]"
MM_final_1296.tif,2,420.0,378.0,"[1749.0, 4980.0]"
MM_final_1296.tif,0,418.0,414.0,"[3344.0, 2329.0]"
MM_final_1297.tif,1,438.0,429.0,"[266.0, 2316.5]"
MM_final_1297.tif,2,420.0,379.0,"[1748.0, 4979.5]"
MM_final_1297.tif,0,415.0,411.0,"[3344.5, 2329.5]"
MM_final_1298.tif,1,437.0,429.0,"[265.5, 2316.5]"
MM_final_1298.tif,0,415.0,411.0,"[3345.5, 2328.5]"
MM_final_1298.tif,2,422.0,379.0,"[1748.0, 4979.5]"
MM_final_1299.tif,1,437.0,432.0,"[265.5, 2317.0]"
MM_final_1299.tif,0,412.0,409.0,"[3345.0, 2328.5]"
MM_final_1299.tif,2,422.0,379.0,"[1747.0, 4979.5]"
